id1,id2,source_1,source_2,score,in_gold,in_human,in_ditto,decision_path
dbpedia_37839,sales_1455,dbpedia,sales,1.0,True,True,True,gold
dbpedia_38004,sales_2955,dbpedia,sales,1.0,True,True,True,gold
dbpedia_38151,sales_1858,dbpedia,sales,1.0,True,True,True,gold
dbpedia_38214,sales_6855,dbpedia,sales,1.0,True,True,True,gold
dbpedia_39035,sales_7365,dbpedia,sales,1.0,True,True,True,gold
dbpedia_39134,sales_6117,dbpedia,sales,1.0,True,True,True,gold
dbpedia_39218,sales_1605,dbpedia,sales,1.0,True,True,True,gold
dbpedia_39732,sales_6425,dbpedia,sales,1.0,True,True,True,gold
dbpedia_39775,sales_6102,dbpedia,sales,1.0,True,True,True,gold
dbpedia_3981,sales_6535,dbpedia,sales,1.0,True,True,True,gold
dbpedia_39836,sales_6256,dbpedia,sales,0.9326626062,False,False,True,plm_check_confident_pos
dbpedia_39896,sales_72,dbpedia,sales,0.8098473549,False,False,True,plm_check_confident_pos
dbpedia_40182,sales_6286,dbpedia,sales,1.0,True,True,True,gold
dbpedia_4041,sales_7706,dbpedia,sales,1.0,True,True,True,gold
dbpedia_40415,sales_3580,dbpedia,sales,1.0,True,True,True,gold
dbpedia_40500,sales_1259,dbpedia,sales,0.9343421459,False,False,True,plm_check_confident_pos
dbpedia_4051,sales_5722,dbpedia,sales,1.0,True,True,False,gold
dbpedia_40520,sales_165,dbpedia,sales,1.0,True,False,True,gold
dbpedia_40862,sales_2729,dbpedia,sales,0.8586122394,False,True,True,agreement
dbpedia_41091,sales_2987,dbpedia,sales,1.0,True,True,True,gold
dbpedia_41218,sales_2580,dbpedia,sales,0.616517365,False,False,True,plm_check_llm_yes
dbpedia_41362,sales_2102,dbpedia,sales,1.0,True,False,True,gold
dbpedia_41459,sales_6715,dbpedia,sales,1.0,True,False,True,gold
dbpedia_41880,sales_1288,dbpedia,sales,0.8723864555,False,False,True,plm_check_confident_pos
dbpedia_42097,sales_1013,dbpedia,sales,0.8606253862,False,True,True,agreement
dbpedia_42203,sales_7234,dbpedia,sales,0.9027906656,False,True,True,agreement
dbpedia_42208,sales_1633,dbpedia,sales,1.0,True,False,False,gold
dbpedia_42238,sales_7575,dbpedia,sales,1.0,True,True,True,gold
dbpedia_42277,sales_5008,dbpedia,sales,1.0,True,True,True,gold
dbpedia_42332,sales_4119,dbpedia,sales,0.9618829489,False,True,True,agreement
dbpedia_42417,sales_1058,dbpedia,sales,1.0,True,True,True,gold
dbpedia_42456,sales_7133,dbpedia,sales,0.8948352337,False,False,True,plm_check_confident_pos
dbpedia_42533,sales_5593,dbpedia,sales,0.8399661779,False,True,True,agreement
dbpedia_42710,sales_875,dbpedia,sales,1.0,True,False,True,gold
dbpedia_42747,sales_250,dbpedia,sales,1.0,True,False,True,gold
dbpedia_42934,sales_5549,dbpedia,sales,1.0,True,True,True,gold
dbpedia_43093,sales_7374,dbpedia,sales,1.0,True,False,True,gold
dbpedia_4349,sales_3859,dbpedia,sales,0.8603881597518921,False,False,True,plm_check_confident_pos
dbpedia_43515,sales_5348,dbpedia,sales,1.0,True,True,True,gold
dbpedia_43545,sales_6019,dbpedia,sales,0.9174611568,False,True,True,agreement
dbpedia_43665,sales_626,dbpedia,sales,1.0,True,True,True,gold
dbpedia_43790,sales_1439,dbpedia,sales,0.9616203904,False,True,True,agreement
dbpedia_44022,sales_2521,dbpedia,sales,1.0,True,True,True,gold
dbpedia_44029,sales_3849,dbpedia,sales,1.0,True,True,True,gold
dbpedia_44029,sales_7534,dbpedia,sales,0.87499547,False,False,True,plm_check_confident_pos
dbpedia_44191,sales_4352,dbpedia,sales,0.9226207137,False,True,True,agreement
dbpedia_44278,sales_4139,dbpedia,sales,0.9798999429,False,True,True,agreement
dbpedia_45130,sales_1987,dbpedia,sales,0.9584938884,False,True,True,agreement
dbpedia_45173,sales_4556,dbpedia,sales,0.9316865206,False,True,True,agreement
dbpedia_45297,sales_2800,dbpedia,sales,1.0,True,True,True,gold
dbpedia_45384,sales_167,dbpedia,sales,1.0,True,True,True,gold
dbpedia_45478,sales_6551,dbpedia,sales,1.0,True,True,True,gold
dbpedia_4553,sales_648,dbpedia,sales,1.0,True,True,True,gold
dbpedia_4571,sales_3237,dbpedia,sales,1.0,True,True,True,gold
dbpedia_45941,sales_6780,dbpedia,sales,1.0,True,True,True,gold
dbpedia_45965,sales_1245,dbpedia,sales,0.8975424767,False,False,True,plm_check_confident_pos
dbpedia_46081,sales_717,dbpedia,sales,1.0,True,False,True,gold
dbpedia_46437,sales_822,dbpedia,sales,0.6732728481,False,False,True,plm_check_llm_yes
dbpedia_46879,sales_882,dbpedia,sales,1.0,True,False,True,gold
dbpedia_47092,sales_1443,dbpedia,sales,1.0,True,True,True,gold
dbpedia_47253,sales_1403,dbpedia,sales,1.0,True,False,True,gold
dbpedia_47330,sales_3982,dbpedia,sales,0.9313428401947021,False,False,True,plm_check_confident_pos
dbpedia_47489,sales_5050,dbpedia,sales,0.501121223,False,False,True,plm_check_llm_yes
dbpedia_47728,sales_762,dbpedia,sales,0.8254382014,False,True,True,agreement
dbpedia_47831,sales_5827,dbpedia,sales,0.8516952395,False,True,True,agreement
dbpedia_48044,sales_883,dbpedia,sales,1.0,True,False,True,gold
dbpedia_48474,sales_3794,dbpedia,sales,1.0,True,True,True,gold
dbpedia_49075,sales_592,dbpedia,sales,1.0,True,True,True,gold
dbpedia_49129,sales_1928,dbpedia,sales,0.7986966372,False,False,True,plm_check_confident_pos
dbpedia_49374,sales_4890,dbpedia,sales,0.8501242399,False,False,True,plm_check_confident_pos
dbpedia_49384,sales_4434,dbpedia,sales,0.975123167,False,True,True,agreement
dbpedia_49495,sales_2275,dbpedia,sales,1.0,True,True,True,gold
dbpedia_4966,sales_3472,dbpedia,sales,1.0,True,False,True,gold
dbpedia_4985,sales_4471,dbpedia,sales,1.0,True,False,True,gold
dbpedia_49851,sales_1268,dbpedia,sales,1.0,True,True,True,gold
dbpedia_49912,sales_2907,dbpedia,sales,0.7400281429,False,False,True,plm_check_confident_pos
dbpedia_5,sales_2555,dbpedia,sales,1.0,True,True,True,gold
dbpedia_50100,sales_1880,dbpedia,sales,1.0,True,True,True,gold
dbpedia_50263,sales_3747,dbpedia,sales,1.0,True,True,True,gold
dbpedia_50572,sales_4238,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51010,sales_612,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51025,sales_1625,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51105,sales_3022,dbpedia,sales,1.0,True,False,True,gold
dbpedia_51114,sales_2227,dbpedia,sales,1.0,True,False,True,gold
dbpedia_51413,sales_2567,dbpedia,sales,1.0,True,False,True,gold
dbpedia_51434,sales_5928,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51486,sales_7637,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51536,sales_6656,dbpedia,sales,0.6768213511,False,True,True,agreement
dbpedia_51751,sales_7043,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51869,sales_1191,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51923,sales_426,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51984,sales_5625,dbpedia,sales,1.0,True,True,True,gold
dbpedia_51990,sales_356,dbpedia,sales,1.0,True,True,True,gold
dbpedia_52073,sales_7071,dbpedia,sales,0.7597516179,False,False,True,plm_check_confident_pos
dbpedia_52166,sales_6184,dbpedia,sales,1.0,True,False,False,gold
dbpedia_52328,sales_5657,dbpedia,sales,1.0,True,True,True,gold
dbpedia_52356,sales_1591,dbpedia,sales,0.9443776011,False,False,True,plm_check_confident_pos
dbpedia_52850,sales_862,dbpedia,sales,1.0,True,True,True,gold
dbpedia_53015,sales_4936,dbpedia,sales,1.0,True,True,True,gold
dbpedia_53809,sales_6372,dbpedia,sales,1.0,True,True,True,gold
dbpedia_53943,sales_68,dbpedia,sales,1.0,True,False,False,gold
dbpedia_53946,sales_1413,dbpedia,sales,1.0,True,True,True,gold
dbpedia_54050,sales_4274,dbpedia,sales,1.0,True,True,True,gold
dbpedia_54086,sales_4471,dbpedia,sales,1.0,True,False,True,gold
dbpedia_54088,sales_761,dbpedia,sales,1.0,True,True,True,gold
dbpedia_54112,sales_1462,dbpedia,sales,1.0,True,True,True,gold
dbpedia_54142,sales_5050,dbpedia,sales,1.0,True,False,True,gold
dbpedia_54303,sales_4514,dbpedia,sales,0.9085478783,False,True,True,agreement
dbpedia_54352,sales_1042,dbpedia,sales,1.0,True,True,True,gold
dbpedia_54363,sales_4658,dbpedia,sales,0.9187785387,False,False,True,plm_check_confident_pos
dbpedia_54386,sales_1387,dbpedia,sales,1.0,True,False,True,gold
dbpedia_5470,sales_2406,dbpedia,sales,0.8478576541,False,False,True,plm_check_confident_pos
dbpedia_54762,sales_3916,dbpedia,sales,1.0,True,True,True,gold
dbpedia_54966,sales_1851,dbpedia,sales,0.8225827813,False,True,True,agreement
dbpedia_55079,sales_500,dbpedia,sales,0.93840909,False,True,True,agreement
dbpedia_55315,sales_1235,dbpedia,sales,1.0,True,True,True,gold
dbpedia_55364,sales_3716,dbpedia,sales,0.9345855117,False,True,True,agreement
dbpedia_55390,sales_7133,dbpedia,sales,0.5622477531,False,False,True,plm_check_llm_yes
dbpedia_55590,sales_7547,dbpedia,sales,1.0,True,True,True,gold
dbpedia_55721,sales_3679,dbpedia,sales,0.9692062736,False,True,True,agreement
dbpedia_56464,sales_1560,dbpedia,sales,1.0,True,True,True,gold
dbpedia_5654,sales_2286,dbpedia,sales,1.0,True,True,True,gold
dbpedia_56706,sales_2440,dbpedia,sales,1.0,True,False,True,gold
dbpedia_56765,sales_41,dbpedia,sales,1.0,True,True,True,gold
dbpedia_5685,sales_4092,dbpedia,sales,1.0,True,False,True,gold
dbpedia_56853,sales_3462,dbpedia,sales,1.0,True,False,True,gold
dbpedia_57077,sales_5787,dbpedia,sales,1.0,True,True,True,gold
dbpedia_57079,sales_2090,dbpedia,sales,0.6156704426,False,False,True,plm_check_llm_yes
dbpedia_57079,sales_6549,dbpedia,sales,1.0,True,True,True,gold
dbpedia_5715,sales_2522,dbpedia,sales,1.0,True,False,True,gold
dbpedia_57420,sales_5850,dbpedia,sales,1.0,True,True,False,gold
dbpedia_57443,sales_2145,dbpedia,sales,1.0,True,True,True,gold
dbpedia_57495,sales_4873,dbpedia,sales,0.9293116331,False,True,True,agreement
dbpedia_57559,sales_6151,dbpedia,sales,1.0,True,False,True,gold
dbpedia_57982,sales_6173,dbpedia,sales,1.0,True,True,True,gold
dbpedia_58056,sales_874,dbpedia,sales,1.0,True,True,True,gold
dbpedia_5828,sales_5812,dbpedia,sales,0.9457278848,False,False,True,plm_check_confident_pos
dbpedia_5876,sales_3032,dbpedia,sales,0.9585539103,False,True,True,agreement
dbpedia_5877,sales_2778,dbpedia,sales,1.0,True,True,True,gold
dbpedia_5898,sales_5850,dbpedia,sales,1.0,True,False,True,gold
dbpedia_59000,sales_1237,dbpedia,sales,0.5820806026,False,True,True,agreement
dbpedia_59074,sales_6035,dbpedia,sales,1.0,True,False,True,gold
dbpedia_59121,sales_5211,dbpedia,sales,1.0,True,False,True,gold
dbpedia_59157,sales_4106,dbpedia,sales,1.0,True,True,True,gold
dbpedia_59183,sales_3565,dbpedia,sales,1.0,True,True,True,gold
dbpedia_59314,sales_7553,dbpedia,sales,1.0,True,True,True,gold
dbpedia_59339,sales_2020,dbpedia,sales,1.0,True,True,True,gold
dbpedia_59406,sales_78,dbpedia,sales,0.8474341035,False,False,True,plm_check_confident_pos
dbpedia_59457,sales_307,dbpedia,sales,0.7022740245,False,False,True,plm_check_confident_pos
dbpedia_59481,sales_562,dbpedia,sales,0.7715685964,False,False,True,plm_check_confident_pos
dbpedia_59490,sales_1216,dbpedia,sales,1.0,True,True,True,gold
dbpedia_59496,sales_3642,dbpedia,sales,1.0,True,True,True,gold
dbpedia_5956,sales_6142,dbpedia,sales,1.0,True,False,True,gold
dbpedia_59807,sales_1632,dbpedia,sales,1.0,True,True,True,gold
dbpedia_59882,sales_1288,dbpedia,sales,0.9368534088,False,True,True,agreement
dbpedia_59991,sales_4832,dbpedia,sales,0.5539336205,False,True,True,agreement
dbpedia_60047,sales_1552,dbpedia,sales,1.0,True,True,True,gold
dbpedia_60117,sales_3389,dbpedia,sales,0.9679331183,False,False,True,plm_check_confident_pos
dbpedia_60274,sales_7343,dbpedia,sales,1.0,True,True,True,gold
dbpedia_60290,sales_1999,dbpedia,sales,1.0,True,True,True,gold
dbpedia_60660,sales_901,dbpedia,sales,1.0,True,True,True,gold
dbpedia_60710,sales_1281,dbpedia,sales,0.7668744922,False,False,True,plm_check_confident_pos
dbpedia_60886,sales_72,dbpedia,sales,0.9649531841,False,False,True,plm_check_confident_pos
dbpedia_61069,sales_6963,dbpedia,sales,1.0,True,True,True,gold
dbpedia_611,sales_2772,dbpedia,sales,1.0,True,True,True,gold
dbpedia_61162,sales_1316,dbpedia,sales,0.667302072,False,True,True,agreement
dbpedia_61510,sales_4739,dbpedia,sales,1.0,True,False,True,gold
dbpedia_61643,sales_5860,dbpedia,sales,1.0,True,True,True,gold
dbpedia_61967,sales_3463,dbpedia,sales,0.9524258971,False,True,True,agreement
dbpedia_61988,sales_5472,dbpedia,sales,1.0,True,True,True,gold
dbpedia_62644,sales_1424,dbpedia,sales,1.0,True,True,True,gold
dbpedia_62689,sales_2561,dbpedia,sales,0.8864924908,False,True,True,agreement
dbpedia_62778,sales_31,dbpedia,sales,0.9417008162,False,True,True,agreement
dbpedia_63284,sales_5752,dbpedia,sales,1.0,True,True,True,gold
dbpedia_63356,sales_1700,dbpedia,sales,1.0,True,True,True,gold
dbpedia_63731,sales_5598,dbpedia,sales,1.0,True,True,True,gold
dbpedia_63785,sales_587,dbpedia,sales,0.9193515182,False,False,True,plm_check_confident_pos
dbpedia_63971,sales_1342,dbpedia,sales,1.0,True,True,True,gold
dbpedia_63983,sales_6213,dbpedia,sales,1.0,True,True,True,gold
dbpedia_64059,sales_72,dbpedia,sales,0.8008645177,False,False,True,plm_check_confident_pos
dbpedia_64064,sales_3971,dbpedia,sales,1.0,True,True,True,gold
dbpedia_6422,sales_4283,dbpedia,sales,1.0,True,False,True,gold
dbpedia_64279,sales_1245,dbpedia,sales,0.9679344893,False,False,True,plm_check_confident_pos
dbpedia_64344,sales_2504,dbpedia,sales,1.0,True,True,True,gold
dbpedia_64573,sales_5005,dbpedia,sales,1.0,True,False,True,gold
dbpedia_64875,sales_6874,dbpedia,sales,1.0,True,True,True,gold
dbpedia_64991,sales_1737,dbpedia,sales,1.0,True,False,True,gold
dbpedia_6534,sales_5352,dbpedia,sales,1.0,True,True,True,gold
dbpedia_6601,sales_5103,dbpedia,sales,1.0,True,False,True,gold
dbpedia_736,sales_3097,dbpedia,sales,1.0,True,False,True,gold
dbpedia_74,sales_7414,dbpedia,sales,0.9762306213,False,True,True,agreement
dbpedia_7486,sales_7385,dbpedia,sales,0.8722093701,False,False,True,plm_check_confident_pos
dbpedia_7551,sales_6284,dbpedia,sales,1.0,True,True,True,gold
dbpedia_7587,sales_6653,dbpedia,sales,1.0,True,True,True,gold
dbpedia_7692,sales_3720,dbpedia,sales,0.6406155229,False,False,True,plm_check_llm_yes
dbpedia_775,sales_2529,dbpedia,sales,0.7024810314178467,False,False,True,plm_check_confident_pos
dbpedia_7804,sales_3859,dbpedia,sales,0.6315584182739258,False,False,True,plm_check_llm_yes
dbpedia_7978,sales_2573,dbpedia,sales,0.9028713107,False,True,True,agreement
dbpedia_8062,sales_78,dbpedia,sales,0.7651051879,False,False,True,plm_check_confident_pos
dbpedia_8146,sales_4527,dbpedia,sales,0.9136205316,False,True,True,agreement
dbpedia_8269,sales_5948,dbpedia,sales,1.0,True,True,True,gold
dbpedia_8302,sales_988,dbpedia,sales,0.8789368868,False,False,True,plm_check_confident_pos
dbpedia_8374,sales_1497,dbpedia,sales,1.0,True,False,True,gold
dbpedia_849,sales_4322,dbpedia,sales,0.84776932,False,True,True,agreement
dbpedia_8526,sales_2462,dbpedia,sales,0.9044245481,False,False,True,plm_check_confident_pos
dbpedia_8744,sales_1622,dbpedia,sales,1.0,True,True,True,gold
dbpedia_9136,sales_1111,dbpedia,sales,1.0,True,True,True,gold
dbpedia_9139,sales_4298,dbpedia,sales,1.0,True,True,True,gold
dbpedia_9363,sales_78,dbpedia,sales,0.9046601653,False,False,True,plm_check_confident_pos
dbpedia_965,sales_2422,dbpedia,sales,1.0,True,False,True,gold
dbpedia_9655,sales_3300,dbpedia,sales,1.0,True,False,True,gold
dbpedia_9721,sales_6942,dbpedia,sales,1.0,True,False,True,gold
dbpedia_9798,sales_6603,dbpedia,sales,0.9013169408,False,False,True,plm_check_confident_pos
dbpedia_9966,sales_1170,dbpedia,sales,1.0,True,True,True,gold
metacritic_10077,sales_7664,metacritic,sales,1.0,True,False,False,gold
metacritic_10085,sales_2406,metacritic,sales,1.0,True,False,False,gold
metacritic_10091,sales_3463,metacritic,sales,0.3694354296,False,True,False,plm_check_llm_yes
metacritic_10190,sales_5883,metacritic,sales,1.0,True,False,False,gold
metacritic_10286,sales_6520,metacritic,sales,0.7456628084,False,True,True,agreement
metacritic_1031,sales_7358,metacritic,sales,1.0,True,False,True,gold
metacritic_10433,sales_1259,metacritic,sales,0.4636253119,False,True,False,plm_check_llm_yes
metacritic_10481,sales_2694,metacritic,sales,0.6552585363,False,False,True,plm_check_llm_yes
metacritic_10504,sales_5215,metacritic,sales,1.0,True,True,False,gold
metacritic_10544,sales_4361,metacritic,sales,0.5773092508,False,False,True,plm_check_llm_yes
metacritic_10676,sales_1334,metacritic,sales,0.8095027804,False,False,True,plm_check_confident_pos
metacritic_10719,sales_2610,metacritic,sales,0.6149436831,False,False,True,plm_check_llm_yes
metacritic_10725,sales_1303,metacritic,sales,0.983568728,False,True,True,agreement
metacritic_1078,sales_6,metacritic,sales,1.0,True,True,False,gold
metacritic_10831,sales_314,metacritic,sales,0.9195091128,False,False,True,plm_check_confident_pos
metacritic_10967,sales_3630,metacritic,sales,0.7083451152,False,False,True,plm_check_confident_pos
metacritic_11009,sales_620,metacritic,sales,0.8843749166,False,True,True,agreement
metacritic_11078,sales_4432,metacritic,sales,0.4650788307,False,True,False,plm_check_llm_yes
metacritic_11153,sales_6684,metacritic,sales,0.65639323,False,False,True,plm_check_llm_yes
metacritic_11167,sales_446,metacritic,sales,0.6048452854,False,True,True,agreement
metacritic_11252,sales_569,metacritic,sales,1.0,True,False,True,gold
metacritic_11259,sales_4759,metacritic,sales,1.0,True,False,True,gold
metacritic_11314,sales_7385,metacritic,sales,0.7282845378,False,False,True,plm_check_confident_pos
metacritic_11373,sales_3732,metacritic,sales,1.0,True,False,True,gold
metacritic_11510,sales_47,metacritic,sales,0.3310783207,False,True,False,plm_check_llm_yes
metacritic_11680,sales_1181,metacritic,sales,0.9477196932,False,True,True,agreement
metacritic_11706,sales_5399,metacritic,sales,0.8562452197,False,False,True,plm_check_confident_pos
metacritic_11708,sales_3365,metacritic,sales,0.4232363403,False,True,False,plm_check_llm_yes
metacritic_11729,sales_6727,metacritic,sales,1.0,True,True,True,gold
metacritic_11864,sales_7076,metacritic,sales,1.0,True,False,True,gold
metacritic_12000,sales_2392,metacritic,sales,0.6294547915,False,False,True,plm_check_llm_yes
metacritic_12023,sales_4031,metacritic,sales,0.984734118,False,False,True,plm_check_confident_pos
metacritic_12057,sales_1430,metacritic,sales,0.5145145655,False,True,True,agreement
metacritic_12133,sales_4936,metacritic,sales,1.0,True,True,True,gold
metacritic_12213,sales_4913,metacritic,sales,0.3460009992,False,True,False,plm_check_llm_yes
metacritic_12246,sales_1521,metacritic,sales,1.0,True,True,False,gold
metacritic_12254,sales_4061,metacritic,sales,0.7268505096,False,False,True,plm_check_confident_pos
metacritic_12257,sales_4238,metacritic,sales,0.5477000475,False,True,True,agreement
metacritic_12274,sales_5669,metacritic,sales,0.8131825924,False,False,True,plm_check_confident_pos
metacritic_12329,sales_3662,metacritic,sales,1.0,True,False,True,gold
metacritic_12392,sales_5689,metacritic,sales,0.5042544007,False,False,True,plm_check_llm_yes
metacritic_12436,sales_2672,metacritic,sales,0.9027842283,False,False,True,plm_check_confident_pos
metacritic_12545,sales_3606,metacritic,sales,1.0,True,True,True,gold
metacritic_12588,sales_3902,metacritic,sales,1.0,True,False,False,gold
metacritic_12629,sales_3679,metacritic,sales,0.8573006392,False,True,True,agreement
metacritic_12801,sales_766,metacritic,sales,0.533860743,False,True,True,agreement
metacritic_12840,sales_2724,metacritic,sales,1.0,True,False,False,gold
metacritic_12966,sales_1867,metacritic,sales,1.0,True,False,False,gold
metacritic_13098,sales_2806,metacritic,sales,1.0,True,False,False,gold
metacritic_13227,sales_54,metacritic,sales,1.0,True,True,True,gold
metacritic_13257,sales_7553,metacritic,sales,0.5436763763,False,True,True,agreement
metacritic_13259,sales_3132,metacritic,sales,0.8853545785,False,True,True,agreement
metacritic_13262,sales_2738,metacritic,sales,1.0,True,False,True,gold
metacritic_13271,sales_3032,metacritic,sales,0.9389098287,False,True,True,agreement
metacritic_13309,sales_1669,metacritic,sales,0.7872287035,False,True,True,agreement
metacritic_13378,sales_5441,metacritic,sales,1.0,True,False,False,gold
metacritic_13557,sales_6027,metacritic,sales,1.0,True,False,False,gold
metacritic_13660,sales_7202,metacritic,sales,1.0,True,False,False,gold
metacritic_13728,sales_6806,metacritic,sales,0.8645843267,False,False,True,plm_check_confident_pos
metacritic_13729,sales_6285,metacritic,sales,0.7401556969,False,False,True,plm_check_confident_pos
metacritic_13834,sales_235,metacritic,sales,0.4499092996,False,True,False,plm_check_llm_yes
metacritic_13843,sales_5317,metacritic,sales,0.6613441706,False,False,True,plm_check_llm_yes
metacritic_14027,sales_4046,metacritic,sales,1.0,True,True,True,gold
metacritic_14033,sales_3151,metacritic,sales,0.5622920394,False,True,True,agreement
metacritic_14137,sales_2835,metacritic,sales,1.0,True,False,False,gold
metacritic_14138,sales_3300,metacritic,sales,0.7481997013,False,False,True,plm_check_confident_pos
metacritic_14177,sales_7477,metacritic,sales,1.0,True,False,True,gold
metacritic_14332,sales_2422,metacritic,sales,0.3181730211,False,True,False,plm_check_llm_yes
metacritic_1435,sales_7417,metacritic,sales,0.8340761065,False,False,True,plm_check_confident_pos
metacritic_14352,sales_3255,metacritic,sales,1.0,True,False,True,gold
metacritic_14359,sales_1241,metacritic,sales,0.7658197284,False,False,True,plm_check_confident_pos
metacritic_14509,sales_511,metacritic,sales,1.0,True,False,False,gold
metacritic_14540,sales_3731,metacritic,sales,0.4391658604,False,True,False,plm_check_llm_yes
metacritic_14580,sales_6840,metacritic,sales,1.0,True,False,True,gold
metacritic_14606,sales_7110,metacritic,sales,1.0,True,False,True,gold
metacritic_1462,sales_1644,metacritic,sales,1.0,True,True,False,gold
metacritic_14712,sales_5148,metacritic,sales,0.6448620558,False,False,True,plm_check_llm_yes
metacritic_14712,sales_5789,metacritic,sales,1.0,True,False,False,gold
metacritic_14750,sales_1245,metacritic,sales,0.316429019,False,True,False,plm_check_llm_yes
metacritic_14888,sales_2536,metacritic,sales,0.5703945756,False,True,True,agreement
metacritic_14958,sales_7601,metacritic,sales,1.0,True,False,True,gold
metacritic_14981,sales_6671,metacritic,sales,1.0,True,False,True,gold
metacritic_15010,sales_3729,metacritic,sales,1.0,True,False,False,gold
metacritic_15038,sales_5272,metacritic,sales,0.8225341439,False,False,True,plm_check_confident_pos
metacritic_15040,sales_4655,metacritic,sales,0.9402735233,False,True,True,agreement
metacritic_15092,sales_5528,metacritic,sales,1.0,True,False,True,gold
metacritic_15495,sales_3310,metacritic,sales,1.0,True,False,False,gold
metacritic_15513,sales_6168,metacritic,sales,0.6425466537,False,True,True,agreement
metacritic_15582,sales_6545,metacritic,sales,0.6408110857,False,False,True,plm_check_llm_yes
metacritic_15734,sales_871,metacritic,sales,0.5144435167,False,False,True,plm_check_llm_yes
metacritic_15833,sales_7867,metacritic,sales,0.5198318958,False,False,True,plm_check_llm_yes
metacritic_15859,sales_3987,metacritic,sales,0.6563500762,False,False,True,plm_check_llm_yes
metacritic_15889,sales_1551,metacritic,sales,0.6239973903,False,True,True,agreement
metacritic_15943,sales_6236,metacritic,sales,1.0,True,False,True,gold
metacritic_15973,sales_4499,metacritic,sales,1.0,True,False,True,gold
metacritic_16058,sales_6102,metacritic,sales,0.8396636844,False,True,True,agreement
metacritic_16233,sales_1560,metacritic,sales,0.6383894086,False,True,True,agreement
metacritic_16264,sales_4837,metacritic,sales,1.0,True,False,False,gold
metacritic_16320,sales_5484,metacritic,sales,1.0,True,False,False,gold
metacritic_1642,sales_2381,metacritic,sales,1.0,True,True,False,gold
metacritic_16453,sales_6359,metacritic,sales,1.0,True,False,True,gold
metacritic_16460,sales_6585,metacritic,sales,1.0,True,False,True,gold
metacritic_16466,sales_5148,metacritic,sales,1.0,True,False,False,gold
metacritic_16483,sales_7159,metacritic,sales,1.0,True,False,False,gold
metacritic_16496,sales_7778,metacritic,sales,1.0,True,False,True,gold
metacritic_16614,sales_3296,metacritic,sales,1.0,True,False,False,gold
metacritic_16635,sales_6630,metacritic,sales,1.0,True,False,True,gold
metacritic_16721,sales_6352,metacritic,sales,1.0,True,True,True,gold
metacritic_16783,sales_4960,metacritic,sales,0.6902777553,False,False,True,plm_check_llm_yes
metacritic_16808,sales_5872,metacritic,sales,0.6253256798,False,False,True,plm_check_llm_yes
metacritic_1695,sales_127,metacritic,sales,0.7976170778,False,False,True,plm_check_confident_pos
metacritic_16979,sales_2412,metacritic,sales,1.0,True,False,False,gold
metacritic_17059,sales_7234,metacritic,sales,0.3290341496,False,True,False,plm_check_llm_yes
metacritic_17063,sales_7709,metacritic,sales,0.7324526906,False,False,True,plm_check_confident_pos
metacritic_17127,sales_875,metacritic,sales,0.5817223787,False,True,True,agreement
metacritic_17201,sales_4151,metacritic,sales,0.6823621392,False,True,True,agreement
metacritic_17223,sales_3338,metacritic,sales,0.5589302778,False,False,True,plm_check_llm_yes
metacritic_17264,sales_3426,metacritic,sales,0.7936092615,False,True,True,agreement
metacritic_1733,sales_7589,metacritic,sales,1.0,True,False,True,gold
metacritic_17352,sales_5114,metacritic,sales,0.6368227601,False,False,True,plm_check_llm_yes
metacritic_17458,sales_7232,metacritic,sales,1.0,True,False,True,gold
metacritic_17460,sales_2729,metacritic,sales,1.0,True,False,False,gold
metacritic_17482,sales_235,metacritic,sales,0.8888480067,False,False,True,plm_check_confident_pos
metacritic_17482,sales_786,metacritic,sales,1.0,True,True,True,gold
metacritic_17509,sales_4224,metacritic,sales,1.0,True,False,False,gold
metacritic_17537,sales_6523,metacritic,sales,0.7662400603,False,False,True,plm_check_confident_pos
metacritic_17564,sales_3686,metacritic,sales,0.8345127106,False,False,True,plm_check_confident_pos
metacritic_17672,sales_4253,metacritic,sales,1.0,True,False,False,gold
metacritic_17743,sales_5386,metacritic,sales,0.6728744507,False,True,True,agreement
metacritic_17758,sales_3452,metacritic,sales,1.0,True,False,True,gold
metacritic_17762,sales_7547,metacritic,sales,1.0,True,True,True,gold
metacritic_17779,sales_2555,metacritic,sales,1.0,True,True,True,gold
metacritic_17781,sales_2688,metacritic,sales,0.88982445,False,True,True,agreement
metacritic_1789,sales_3412,metacritic,sales,1.0,True,False,False,gold
metacritic_17918,sales_6973,metacritic,sales,0.7762389183,False,True,True,agreement
metacritic_17976,sales_2573,metacritic,sales,0.7631984949,False,True,True,agreement
metacritic_17978,sales_3636,metacritic,sales,1.0,True,False,False,gold
metacritic_17987,sales_5037,metacritic,sales,1.0,True,True,False,gold
metacritic_18116,sales_5818,metacritic,sales,1.0,True,True,False,gold
metacritic_18136,sales_5535,metacritic,sales,1.0,True,False,True,gold
