id1,id2,source_1,source_2,score,in_gold,in_human,in_ditto,decision_path
dbpedia_56098,metacritic_3328,dbpedia,metacritic,0.632936418056488,False,False,True,plm_check_llm_yes
dbpedia_561,metacritic_18520,dbpedia,metacritic,0.9823960065841675,False,True,True,agreement
dbpedia_56103,metacritic_14514,dbpedia,metacritic,0.9594506025314331,False,True,True,agreement
dbpedia_56113,metacritic_8435,dbpedia,metacritic,0.8924959897994995,False,True,True,agreement
dbpedia_56121,metacritic_16365,dbpedia,metacritic,0.9650987982749939,False,True,True,agreement
dbpedia_56123,metacritic_16923,dbpedia,metacritic,0.9783527851104736,False,True,True,agreement
dbpedia_5613,metacritic_14377,dbpedia,metacritic,0.19178836047649384,False,True,False,plm_check_llm_yes
dbpedia_56132,metacritic_18759,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_56138,metacritic_5803,dbpedia,metacritic,0.9226609468460083,False,True,True,agreement
dbpedia_56148,metacritic_8000,dbpedia,metacritic,0.8203240036964417,False,False,True,plm_check_llm_yes
dbpedia_56150,metacritic_17710,dbpedia,metacritic,0.7566530704498291,False,False,True,plm_check_llm_yes
dbpedia_56151,metacritic_14120,dbpedia,metacritic,0.976631224155426,False,True,True,agreement
dbpedia_56152,metacritic_11176,dbpedia,metacritic,0.809686005115509,False,True,True,agreement
dbpedia_56157,metacritic_12110,dbpedia,metacritic,0.7844259738922119,False,True,True,agreement
dbpedia_56164,metacritic_10966,dbpedia,metacritic,0.9664081335067749,False,True,True,agreement
dbpedia_56184,metacritic_4381,dbpedia,metacritic,0.8737367987632751,False,False,True,plm_check_llm_yes
dbpedia_56185,metacritic_7137,dbpedia,metacritic,0.9642937183380127,False,True,True,agreement
dbpedia_56188,metacritic_15628,dbpedia,metacritic,0.8266728520393372,False,True,True,agreement
dbpedia_56191,metacritic_15315,dbpedia,metacritic,0.8797335028648376,False,False,True,plm_check_llm_yes
dbpedia_56193,metacritic_7839,dbpedia,metacritic,0.790901243686676,False,True,True,agreement
dbpedia_56198,metacritic_7484,dbpedia,metacritic,0.9683144688606262,False,True,True,agreement
dbpedia_56200,metacritic_17706,dbpedia,metacritic,0.9365906715393066,False,True,True,agreement
dbpedia_5621,metacritic_3474,dbpedia,metacritic,0.8645555377006531,False,True,True,agreement
dbpedia_56224,metacritic_12275,dbpedia,metacritic,0.8450356721878052,False,True,True,agreement
dbpedia_56234,metacritic_16959,dbpedia,metacritic,0.8855771422386169,False,True,True,agreement
dbpedia_56236,metacritic_734,dbpedia,metacritic,0.9885916113853455,False,False,True,plm_check_llm_yes
dbpedia_5624,metacritic_959,dbpedia,metacritic,0.9614841341972351,False,True,True,agreement
dbpedia_56254,metacritic_132,dbpedia,metacritic,0.49976053833961487,False,True,False,plm_check_llm_yes
dbpedia_56255,metacritic_9966,dbpedia,metacritic,0.9754913449287415,False,False,True,plm_check_llm_yes
dbpedia_56258,metacritic_3973,dbpedia,metacritic,0.9377099871635437,False,False,True,plm_check_llm_yes
dbpedia_56272,metacritic_12627,dbpedia,metacritic,0.9436865448951721,False,True,True,agreement
dbpedia_56282,metacritic_9997,dbpedia,metacritic,0.9730703830718994,False,True,True,agreement
dbpedia_56285,metacritic_12563,dbpedia,metacritic,0.9382747411727905,False,True,True,agreement
dbpedia_56288,metacritic_11495,dbpedia,metacritic,0.7590673565864563,False,False,True,plm_check_llm_yes
dbpedia_56297,metacritic_7212,dbpedia,metacritic,0.8231734037399292,False,False,True,plm_check_llm_yes
dbpedia_56299,metacritic_8423,dbpedia,metacritic,0.8948129415512085,False,False,True,plm_check_llm_yes
dbpedia_5630,metacritic_11787,dbpedia,metacritic,0.8704948425292969,False,True,True,agreement
dbpedia_56310,metacritic_10083,dbpedia,metacritic,0.9693886041641235,False,True,True,agreement
dbpedia_56311,metacritic_1994,dbpedia,metacritic,0.87736576795578,False,False,True,plm_check_llm_yes
dbpedia_56318,metacritic_676,dbpedia,metacritic,0.7237695455551147,False,False,True,plm_check_llm_yes
dbpedia_5632,metacritic_1994,dbpedia,metacritic,0.9497945308685303,False,False,True,plm_check_llm_yes
dbpedia_56323,metacritic_18064,dbpedia,metacritic,0.9853514432907104,False,True,True,agreement
dbpedia_56325,metacritic_1382,dbpedia,metacritic,0.6556332111358643,False,False,True,plm_check_llm_yes
dbpedia_56330,metacritic_13939,dbpedia,metacritic,0.9592963457107544,False,False,True,plm_check_llm_yes
dbpedia_56337,metacritic_11353,dbpedia,metacritic,0.5211278200149536,False,False,True,plm_check_llm_yes
dbpedia_5636,metacritic_7745,dbpedia,metacritic,0.963869571685791,False,False,True,plm_check_llm_yes
dbpedia_56366,metacritic_182,dbpedia,metacritic,0.8505709767341614,False,True,True,agreement
dbpedia_56367,metacritic_17552,dbpedia,metacritic,0.9523357152938843,False,True,True,agreement
dbpedia_56369,metacritic_6801,dbpedia,metacritic,0.9848886728286743,False,True,True,agreement
dbpedia_56370,metacritic_1279,dbpedia,metacritic,0.5373879075050354,False,True,True,agreement
dbpedia_56397,metacritic_8567,dbpedia,metacritic,0.985453724861145,False,False,True,plm_check_llm_yes
dbpedia_564,metacritic_14254,dbpedia,metacritic,0.36172279715538025,False,True,False,plm_check_llm_yes
dbpedia_5640,metacritic_1500,dbpedia,metacritic,0.8217846155166626,False,True,True,agreement
dbpedia_56401,metacritic_7964,dbpedia,metacritic,0.9609676003456116,False,False,True,plm_check_llm_yes
dbpedia_56405,metacritic_1055,dbpedia,metacritic,0.8833680748939514,False,True,True,agreement
dbpedia_5641,metacritic_1377,dbpedia,metacritic,0.8372493386268616,False,False,True,plm_check_llm_yes
dbpedia_56419,metacritic_8596,dbpedia,metacritic,0.8795952200889587,False,False,True,plm_check_llm_yes
dbpedia_5642,metacritic_1636,dbpedia,metacritic,0.5251084566116333,False,True,True,agreement
dbpedia_56438,metacritic_7129,dbpedia,metacritic,0.9548792839050293,False,True,True,agreement
dbpedia_56455,metacritic_10736,dbpedia,metacritic,0.6780632734298706,False,True,True,agreement
dbpedia_56456,metacritic_14330,dbpedia,metacritic,0.978135883808136,False,True,True,agreement
dbpedia_56464,metacritic_16233,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_56471,metacritic_9960,dbpedia,metacritic,0.8790867328643799,False,True,True,agreement
dbpedia_56477,metacritic_15317,dbpedia,metacritic,0.5151723027229309,False,False,True,plm_check_llm_yes
dbpedia_56477,metacritic_17906,dbpedia,metacritic,0.8934904336929321,False,True,True,agreement
dbpedia_56487,metacritic_16958,dbpedia,metacritic,0.9666709303855896,False,True,True,agreement
dbpedia_5649,metacritic_8845,dbpedia,metacritic,0.6637910604476929,False,False,True,plm_check_llm_yes
dbpedia_56492,metacritic_14776,dbpedia,metacritic,0.9010306596755981,False,True,True,agreement
dbpedia_56493,metacritic_9043,dbpedia,metacritic,0.7852602601051331,False,True,True,agreement
dbpedia_56494,metacritic_14879,dbpedia,metacritic,0.8453986644744873,False,True,True,agreement
dbpedia_56495,metacritic_2036,dbpedia,metacritic,0.9333029389381409,False,True,True,agreement
dbpedia_56501,metacritic_14341,dbpedia,metacritic,0.9713215827941895,False,True,True,agreement
dbpedia_56505,metacritic_406,dbpedia,metacritic,0.7759808897972107,False,False,True,plm_check_llm_yes
dbpedia_56515,metacritic_7743,dbpedia,metacritic,0.8916053175926208,False,True,True,agreement
dbpedia_56516,metacritic_4633,dbpedia,metacritic,0.9851535558700562,False,True,True,agreement
dbpedia_5654,metacritic_13789,dbpedia,metacritic,0.9734429717063904,False,True,True,agreement
dbpedia_56540,metacritic_163,dbpedia,metacritic,0.9361722469329834,False,False,True,plm_check_llm_yes
dbpedia_56542,metacritic_16297,dbpedia,metacritic,0.95513916015625,False,True,True,agreement
dbpedia_56543,metacritic_4877,dbpedia,metacritic,0.9698300361633301,False,True,True,agreement
dbpedia_56545,metacritic_5437,dbpedia,metacritic,0.7050759196281433,False,False,True,plm_check_llm_yes
dbpedia_56560,metacritic_1638,dbpedia,metacritic,0.8608905673027039,False,False,True,plm_check_llm_yes
dbpedia_56562,metacritic_8648,dbpedia,metacritic,0.9722079634666443,False,True,True,agreement
dbpedia_56566,metacritic_15791,dbpedia,metacritic,0.8504555821418762,False,False,True,plm_check_llm_yes
dbpedia_56569,metacritic_15724,dbpedia,metacritic,0.9896995425224304,False,True,True,agreement
dbpedia_56575,metacritic_2301,dbpedia,metacritic,0.9053781032562256,False,True,True,agreement
dbpedia_56584,metacritic_15315,dbpedia,metacritic,0.6418423056602478,False,False,True,plm_check_llm_yes
dbpedia_56586,metacritic_10011,dbpedia,metacritic,0.9329578876495361,False,True,True,agreement
dbpedia_56595,metacritic_13557,dbpedia,metacritic,0.7939692735671997,False,True,True,agreement
dbpedia_566,metacritic_6741,dbpedia,metacritic,0.9191857576370239,False,True,True,agreement
dbpedia_56601,metacritic_3181,dbpedia,metacritic,0.6472939848899841,False,False,True,plm_check_llm_yes
dbpedia_56606,metacritic_1885,dbpedia,metacritic,0.976298451423645,False,True,True,agreement
dbpedia_56607,metacritic_15627,dbpedia,metacritic,0.5894933938980103,False,True,True,agreement
dbpedia_56609,metacritic_18558,dbpedia,metacritic,0.93878573179245,False,True,True,agreement
dbpedia_56614,metacritic_896,dbpedia,metacritic,0.9679562449455261,False,True,True,agreement
dbpedia_5662,metacritic_14623,dbpedia,metacritic,0.9602800607681274,False,True,True,agreement
dbpedia_56620,metacritic_1696,dbpedia,metacritic,0.8190760016441345,False,True,True,agreement
dbpedia_56623,metacritic_5586,dbpedia,metacritic,0.9794464111328125,False,False,True,plm_check_llm_yes
dbpedia_56625,metacritic_13218,dbpedia,metacritic,0.9026740789413452,False,True,True,agreement
dbpedia_56626,metacritic_16147,dbpedia,metacritic,0.920328676700592,False,True,True,agreement
dbpedia_56648,metacritic_18174,dbpedia,metacritic,0.9350537061691284,False,True,True,agreement
dbpedia_56658,metacritic_10723,dbpedia,metacritic,0.907170295715332,False,True,True,agreement
dbpedia_56659,metacritic_6321,dbpedia,metacritic,0.9077315926551819,False,True,True,agreement
dbpedia_5666,metacritic_16235,dbpedia,metacritic,0.859847903251648,False,False,True,plm_check_llm_yes
dbpedia_56677,metacritic_6170,dbpedia,metacritic,0.9243521690368652,False,True,True,agreement
dbpedia_56678,metacritic_12279,dbpedia,metacritic,0.8344328999519348,False,False,True,plm_check_llm_yes
dbpedia_56697,metacritic_2086,dbpedia,metacritic,0.5256230235099792,False,True,True,agreement
dbpedia_56705,metacritic_18825,dbpedia,metacritic,0.9856001138687134,False,False,True,plm_check_llm_yes
dbpedia_56706,metacritic_7288,dbpedia,metacritic,0.9391316175460815,False,False,True,plm_check_llm_yes
dbpedia_56709,metacritic_5367,dbpedia,metacritic,0.8636131882667542,False,True,True,agreement
dbpedia_5672,metacritic_10549,dbpedia,metacritic,0.9616522789001465,False,False,True,plm_check_llm_yes
dbpedia_56722,metacritic_9396,dbpedia,metacritic,0.9649299383163452,False,True,True,agreement
dbpedia_56725,metacritic_3413,dbpedia,metacritic,0.6785696148872375,False,True,True,agreement
dbpedia_5673,metacritic_20434,dbpedia,metacritic,0.8444239497184753,False,False,True,plm_check_llm_yes
dbpedia_5673,metacritic_2232,dbpedia,metacritic,0.7716554999351501,False,False,True,plm_check_llm_yes
dbpedia_5673,metacritic_285,dbpedia,metacritic,0.7810670733451843,False,False,True,plm_check_llm_yes
dbpedia_5673,metacritic_4,dbpedia,metacritic,0.8524535298347473,False,False,True,plm_check_llm_yes
dbpedia_56735,metacritic_9774,dbpedia,metacritic,0.957443118095398,False,False,True,plm_check_llm_yes
dbpedia_56736,metacritic_1503,dbpedia,metacritic,0.9545795321464539,False,True,True,agreement
dbpedia_56750,metacritic_7657,dbpedia,metacritic,0.6185888648033142,False,False,True,plm_check_llm_yes
dbpedia_5676,metacritic_3304,dbpedia,metacritic,0.9682391285896301,False,False,True,plm_check_llm_yes
dbpedia_56764,metacritic_201,dbpedia,metacritic,0.8799481391906738,False,True,True,agreement
dbpedia_56765,metacritic_6391,dbpedia,metacritic,0.8728193044662476,False,True,True,agreement
dbpedia_56771,metacritic_11987,dbpedia,metacritic,0.7145527005195618,False,False,True,plm_check_llm_yes
dbpedia_56772,metacritic_316,dbpedia,metacritic,0.9696335196495056,False,True,True,agreement
dbpedia_5678,metacritic_2958,dbpedia,metacritic,0.842859148979187,False,False,True,plm_check_llm_yes
dbpedia_5679,metacritic_16582,dbpedia,metacritic,0.960141122341156,False,True,True,agreement
dbpedia_56794,metacritic_3994,dbpedia,metacritic,0.8625406622886658,False,False,True,plm_check_llm_yes
dbpedia_5680,metacritic_9983,dbpedia,metacritic,0.9622745513916016,False,True,True,agreement
dbpedia_56801,metacritic_812,dbpedia,metacritic,0.9564336538314819,False,False,True,plm_check_llm_yes
dbpedia_56803,metacritic_851,dbpedia,metacritic,0.968991756439209,False,True,True,agreement
dbpedia_56804,metacritic_5813,dbpedia,metacritic,0.9690307974815369,False,True,True,agreement
dbpedia_56812,metacritic_3027,dbpedia,metacritic,0.9393433928489685,False,True,True,agreement
dbpedia_5683,metacritic_18264,dbpedia,metacritic,0.696623682975769,False,False,True,plm_check_llm_yes
dbpedia_56830,metacritic_2748,dbpedia,metacritic,0.5668618679046631,False,False,True,plm_check_llm_yes
dbpedia_56832,metacritic_18945,dbpedia,metacritic,0.5371127128601074,False,True,True,agreement
dbpedia_56835,metacritic_5385,dbpedia,metacritic,0.9802355766296387,False,True,True,agreement
dbpedia_56839,metacritic_480,dbpedia,metacritic,0.9362700581550598,False,True,True,agreement
dbpedia_5685,metacritic_8539,dbpedia,metacritic,0.9884449243545532,False,False,True,plm_check_llm_yes
dbpedia_56852,metacritic_13424,dbpedia,metacritic,0.9377701282501221,False,False,True,plm_check_llm_yes
dbpedia_56853,metacritic_17071,dbpedia,metacritic,0.8243116736412048,False,True,True,agreement
dbpedia_56858,metacritic_5225,dbpedia,metacritic,0.972526490688324,False,True,True,agreement
dbpedia_56868,metacritic_3743,dbpedia,metacritic,0.9846019744873047,False,True,True,agreement
dbpedia_56875,metacritic_8344,dbpedia,metacritic,0.9116852283477783,False,True,True,agreement
dbpedia_56877,metacritic_5506,dbpedia,metacritic,0.958219587802887,False,True,True,agreement
dbpedia_56887,metacritic_13915,dbpedia,metacritic,0.9507772922515869,False,True,True,agreement
dbpedia_56890,metacritic_2819,dbpedia,metacritic,0.7586973905563354,False,False,True,plm_check_llm_yes
dbpedia_56905,metacritic_11317,dbpedia,metacritic,0.9819819331169128,False,True,True,agreement
dbpedia_56908,metacritic_4719,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_56914,metacritic_734,dbpedia,metacritic,0.9722795486450195,False,False,True,plm_check_llm_yes
dbpedia_5692,metacritic_19701,dbpedia,metacritic,0.9890032410621643,False,True,True,agreement
dbpedia_56922,metacritic_8567,dbpedia,metacritic,0.9037154912948608,False,False,True,plm_check_llm_yes
dbpedia_56926,metacritic_18687,dbpedia,metacritic,0.7284086346626282,False,True,True,agreement
dbpedia_56927,metacritic_17083,dbpedia,metacritic,0.8566250801086426,False,False,True,plm_check_llm_yes
dbpedia_5693,metacritic_2758,dbpedia,metacritic,0.8776299357414246,False,True,True,agreement
dbpedia_56930,metacritic_13506,dbpedia,metacritic,0.9840260148048401,False,True,True,agreement
dbpedia_56933,metacritic_6420,dbpedia,metacritic,0.9128316640853882,False,False,True,plm_check_llm_yes
dbpedia_56951,metacritic_12728,dbpedia,metacritic,0.9535588622093201,False,True,True,agreement
dbpedia_56954,metacritic_6388,dbpedia,metacritic,0.9733149409294128,False,True,True,agreement
dbpedia_56967,metacritic_8314,dbpedia,metacritic,0.5999919772148132,False,True,True,agreement
dbpedia_56972,metacritic_9776,dbpedia,metacritic,0.8681718707084656,False,True,True,agreement
dbpedia_56990,metacritic_6850,dbpedia,metacritic,0.666847288608551,False,False,True,plm_check_llm_yes
dbpedia_56995,metacritic_12117,dbpedia,metacritic,0.9192360639572144,False,True,True,agreement
dbpedia_56996,metacritic_10358,dbpedia,metacritic,0.9745017886161804,False,False,True,plm_check_llm_yes
dbpedia_5700,metacritic_489,dbpedia,metacritic,0.9646396040916443,False,False,True,plm_check_llm_yes
dbpedia_57004,metacritic_7108,dbpedia,metacritic,0.9411956071853638,False,True,True,agreement
dbpedia_57005,metacritic_7299,dbpedia,metacritic,0.8754621148109436,False,True,True,agreement
dbpedia_57014,metacritic_10693,dbpedia,metacritic,0.6847239136695862,False,False,True,plm_check_llm_yes
dbpedia_57027,metacritic_19957,dbpedia,metacritic,0.4527789354324341,False,True,False,plm_check_llm_yes
dbpedia_57028,metacritic_12260,dbpedia,metacritic,0.7303719520568848,False,False,True,plm_check_llm_yes
dbpedia_57031,metacritic_20457,dbpedia,metacritic,0.8340274691581726,False,False,True,plm_check_llm_yes
dbpedia_57039,metacritic_18594,dbpedia,metacritic,0.8301761746406555,False,False,True,plm_check_llm_yes
dbpedia_57055,metacritic_663,dbpedia,metacritic,0.9754146337509155,False,True,True,agreement
dbpedia_57058,metacritic_1404,dbpedia,metacritic,0.7288229465484619,False,True,True,agreement
dbpedia_57066,metacritic_10571,dbpedia,metacritic,0.7402599453926086,False,True,True,agreement
dbpedia_57067,metacritic_17212,dbpedia,metacritic,0.9740461111068726,False,True,True,agreement
dbpedia_57069,metacritic_13826,dbpedia,metacritic,0.9201757311820984,False,True,True,agreement
dbpedia_57074,metacritic_837,dbpedia,metacritic,0.6070310473442078,False,False,True,plm_check_llm_yes
dbpedia_57077,metacritic_2433,dbpedia,metacritic,0.9843209981918335,False,True,True,agreement
dbpedia_57079,metacritic_13442,dbpedia,metacritic,0.9674340486526489,False,True,True,agreement
dbpedia_5708,metacritic_18444,dbpedia,metacritic,0.6933334469795227,False,True,True,agreement
dbpedia_57081,metacritic_20102,dbpedia,metacritic,0.9304451942443848,False,True,True,agreement
dbpedia_57091,metacritic_18742,dbpedia,metacritic,1.0,True,False,True,gold
dbpedia_57098,metacritic_13262,dbpedia,metacritic,0.9311772584915161,False,True,True,agreement
dbpedia_571,metacritic_9456,dbpedia,metacritic,0.899343729019165,False,True,True,agreement
dbpedia_5710,metacritic_7854,dbpedia,metacritic,0.9812136888504028,False,True,True,agreement
dbpedia_57105,metacritic_9513,dbpedia,metacritic,0.9532293677330017,False,True,True,agreement
dbpedia_57112,metacritic_18634,dbpedia,metacritic,0.9755256175994873,False,True,True,agreement
dbpedia_57116,metacritic_11015,dbpedia,metacritic,0.9881978631019592,False,False,True,plm_check_llm_yes
dbpedia_57119,metacritic_11808,dbpedia,metacritic,0.9568661451339722,False,True,True,agreement
dbpedia_57126,metacritic_5146,dbpedia,metacritic,0.9749457836151123,False,True,True,agreement
dbpedia_5713,metacritic_15575,dbpedia,metacritic,0.8605034947395325,False,True,True,agreement
dbpedia_57131,metacritic_11353,dbpedia,metacritic,0.6881750226020813,False,False,True,plm_check_llm_yes
dbpedia_57132,metacritic_19979,dbpedia,metacritic,0.9795207381248474,False,False,True,plm_check_llm_yes
dbpedia_57135,metacritic_19741,dbpedia,metacritic,0.982957661151886,False,True,True,agreement
dbpedia_57139,metacritic_8701,dbpedia,metacritic,0.7715792655944824,False,True,True,agreement
dbpedia_57141,metacritic_4721,dbpedia,metacritic,0.6340252757072449,False,False,True,plm_check_llm_yes
dbpedia_5715,metacritic_6253,dbpedia,metacritic,0.9193118214607239,False,False,True,plm_check_llm_yes
dbpedia_57150,metacritic_5253,dbpedia,metacritic,0.9363329410552979,False,False,True,plm_check_llm_yes
dbpedia_57151,metacritic_14207,dbpedia,metacritic,0.9409807324409485,False,False,True,plm_check_llm_yes
dbpedia_57159,metacritic_11660,dbpedia,metacritic,0.9440163969993591,False,True,True,agreement
dbpedia_57162,metacritic_8152,dbpedia,metacritic,0.8842794895172119,False,True,True,agreement
dbpedia_57167,metacritic_19916,dbpedia,metacritic,0.9558396935462952,False,False,True,plm_check_llm_yes
dbpedia_5717,metacritic_11335,dbpedia,metacritic,0.9650906920433044,False,False,True,plm_check_llm_yes
dbpedia_57177,metacritic_12367,dbpedia,metacritic,0.6174046397209167,False,False,True,plm_check_llm_yes
dbpedia_57190,metacritic_16539,dbpedia,metacritic,0.8745518922805786,False,True,True,agreement
dbpedia_57199,metacritic_9018,dbpedia,metacritic,0.8527896404266357,False,False,True,plm_check_llm_yes
dbpedia_572,metacritic_142,dbpedia,metacritic,0.9672250151634216,False,False,True,plm_check_llm_yes
dbpedia_57201,metacritic_4937,dbpedia,metacritic,0.5440967082977295,False,True,True,agreement
dbpedia_57205,metacritic_3961,dbpedia,metacritic,0.8400436639785767,False,False,True,plm_check_llm_yes
dbpedia_57210,metacritic_11347,dbpedia,metacritic,0.9378597736358643,False,False,True,plm_check_llm_yes
dbpedia_57225,metacritic_11342,dbpedia,metacritic,0.9388503432273865,False,True,True,agreement
dbpedia_57232,metacritic_14138,dbpedia,metacritic,0.6189122200012207,False,False,True,plm_check_llm_yes
dbpedia_57232,metacritic_355,dbpedia,metacritic,1.0,True,False,False,gold
dbpedia_57234,metacritic_1749,dbpedia,metacritic,0.9375607371330261,False,True,True,agreement
dbpedia_57240,metacritic_19002,dbpedia,metacritic,0.8753652572631836,False,True,True,agreement
dbpedia_57254,metacritic_4335,dbpedia,metacritic,0.9152125716209412,False,True,True,agreement
dbpedia_57264,metacritic_8791,dbpedia,metacritic,0.46922239661216736,False,True,False,plm_check_llm_yes
dbpedia_5727,metacritic_3994,dbpedia,metacritic,0.9007741808891296,False,True,True,agreement
dbpedia_57297,metacritic_721,dbpedia,metacritic,0.8392682671546936,False,False,True,plm_check_llm_yes
dbpedia_573,metacritic_4503,dbpedia,metacritic,0.6053698658943176,False,True,True,agreement
dbpedia_5731,metacritic_1896,dbpedia,metacritic,0.9727319478988647,False,True,True,agreement
dbpedia_57311,metacritic_5654,dbpedia,metacritic,0.9673196077346802,False,False,True,plm_check_llm_yes
dbpedia_57313,metacritic_9136,dbpedia,metacritic,0.925204873085022,False,True,True,agreement
dbpedia_57325,metacritic_2909,dbpedia,metacritic,0.7924342155456543,False,False,True,plm_check_llm_yes
dbpedia_57328,metacritic_4963,dbpedia,metacritic,0.9593103528022766,False,True,True,agreement
dbpedia_5733,metacritic_10182,dbpedia,metacritic,0.8674889802932739,False,False,True,plm_check_llm_yes
dbpedia_5733,metacritic_10375,dbpedia,metacritic,0.8405440449714661,False,False,True,plm_check_llm_yes
dbpedia_5733,metacritic_17884,dbpedia,metacritic,0.6129303574562073,False,False,True,plm_check_llm_yes
dbpedia_5733,metacritic_5786,dbpedia,metacritic,0.5527212023735046,False,False,True,plm_check_llm_yes
dbpedia_57345,metacritic_10433,dbpedia,metacritic,0.978498637676239,False,True,True,agreement
dbpedia_57346,metacritic_5134,dbpedia,metacritic,0.9661064743995667,False,True,True,agreement
dbpedia_5735,metacritic_8682,dbpedia,metacritic,0.9612588286399841,False,True,True,agreement
dbpedia_57362,metacritic_19234,dbpedia,metacritic,0.9700967669487,False,True,True,agreement
dbpedia_57366,metacritic_849,dbpedia,metacritic,0.9299534559249878,False,True,True,agreement
dbpedia_57371,metacritic_8414,dbpedia,metacritic,0.9894844889640808,False,True,True,agreement
dbpedia_57388,metacritic_10677,dbpedia,metacritic,0.7052303552627563,False,True,True,agreement
dbpedia_57392,metacritic_1382,dbpedia,metacritic,0.8394809365272522,False,False,True,plm_check_llm_yes
dbpedia_57396,metacritic_11197,dbpedia,metacritic,0.7775693535804749,False,False,True,plm_check_llm_yes
dbpedia_574,metacritic_10247,dbpedia,metacritic,0.9242628812789917,False,True,True,agreement
dbpedia_57400,metacritic_3730,dbpedia,metacritic,0.6500632762908936,False,True,True,agreement
dbpedia_57401,metacritic_16073,dbpedia,metacritic,0.9325721859931946,False,False,True,plm_check_llm_yes
dbpedia_57402,metacritic_8548,dbpedia,metacritic,0.8228448033332825,False,False,True,plm_check_llm_yes
dbpedia_5741,metacritic_1674,dbpedia,metacritic,0.9738359451293945,False,True,True,agreement
dbpedia_57410,metacritic_12063,dbpedia,metacritic,0.9814199805259705,False,True,True,agreement
dbpedia_57416,metacritic_1770,dbpedia,metacritic,0.9589300751686096,False,True,True,agreement
dbpedia_5742,metacritic_6351,dbpedia,metacritic,0.8465672135353088,False,True,True,agreement
dbpedia_57420,metacritic_4772,dbpedia,metacritic,0.5043849945068359,False,True,True,agreement
dbpedia_57432,metacritic_247,dbpedia,metacritic,0.7748329639434814,False,False,True,plm_check_llm_yes
dbpedia_57435,metacritic_5846,dbpedia,metacritic,0.9050326943397522,False,False,True,plm_check_llm_yes
dbpedia_57443,metacritic_16588,dbpedia,metacritic,0.9867553114891052,False,True,True,agreement
dbpedia_5745,metacritic_3461,dbpedia,metacritic,0.9433951377868652,False,True,True,agreement
dbpedia_57457,metacritic_14666,dbpedia,metacritic,0.9387409687042236,False,True,True,agreement
dbpedia_57458,metacritic_6582,dbpedia,metacritic,0.983325719833374,False,True,True,agreement
dbpedia_57462,metacritic_14672,dbpedia,metacritic,0.9483762383460999,False,True,True,agreement
dbpedia_57475,metacritic_6621,dbpedia,metacritic,0.9366055130958557,False,True,True,agreement
dbpedia_57479,metacritic_2076,dbpedia,metacritic,0.8458114266395569,False,False,True,plm_check_llm_yes
dbpedia_57486,metacritic_2917,dbpedia,metacritic,0.9523195624351501,False,True,True,agreement
dbpedia_57492,metacritic_17133,dbpedia,metacritic,0.9522496461868286,False,False,True,plm_check_llm_yes
dbpedia_57495,metacritic_12290,dbpedia,metacritic,1.0,True,True,True,gold
dbpedia_57498,metacritic_2755,dbpedia,metacritic,0.7069586515426636,False,True,True,agreement
dbpedia_57499,metacritic_12766,dbpedia,metacritic,0.9822033643722534,False,True,True,agreement
dbpedia_57502,metacritic_3018,dbpedia,metacritic,0.9737431406974792,False,True,True,agreement
dbpedia_57510,metacritic_1340,dbpedia,metacritic,0.543350338935852,False,False,True,plm_check_llm_yes
dbpedia_5753,metacritic_9912,dbpedia,metacritic,0.7589812278747559,False,False,True,plm_check_llm_yes
dbpedia_57542,metacritic_2129,dbpedia,metacritic,0.7879254221916199,False,False,True,plm_check_llm_yes
dbpedia_57542,metacritic_4237,dbpedia,metacritic,0.7614659070968628,False,False,True,plm_check_llm_yes
dbpedia_57555,metacritic_19899,dbpedia,metacritic,0.8331838846206665,False,False,True,plm_check_llm_yes
dbpedia_57559,metacritic_19037,dbpedia,metacritic,0.977771520614624,False,True,True,agreement
dbpedia_57560,metacritic_15441,dbpedia,metacritic,0.7976955771446228,False,True,True,agreement
dbpedia_57561,metacritic_7036,dbpedia,metacritic,0.5883970260620117,False,False,True,plm_check_llm_yes
dbpedia_57567,metacritic_13655,dbpedia,metacritic,0.973969578742981,False,True,True,agreement
dbpedia_57575,metacritic_1365,dbpedia,metacritic,0.9073862433433533,False,False,True,plm_check_llm_yes
dbpedia_57578,metacritic_11629,dbpedia,metacritic,0.9850340485572815,False,True,True,agreement
dbpedia_57580,metacritic_12550,dbpedia,metacritic,0.8053775429725647,False,False,True,plm_check_llm_yes
dbpedia_57597,metacritic_11353,dbpedia,metacritic,0.6831403970718384,False,False,True,plm_check_llm_yes
dbpedia_57598,metacritic_10000,dbpedia,metacritic,0.8907055854797363,False,True,True,agreement
dbpedia_57613,metacritic_13948,dbpedia,metacritic,0.8223714232444763,False,False,True,plm_check_llm_yes
dbpedia_57618,metacritic_10290,dbpedia,metacritic,0.5862435698509216,False,True,True,agreement
dbpedia_5763,metacritic_18839,dbpedia,metacritic,0.9276249408721924,False,False,True,plm_check_llm_yes
dbpedia_57638,metacritic_2649,dbpedia,metacritic,0.9433847069740295,False,True,True,agreement
dbpedia_57640,metacritic_10886,dbpedia,metacritic,0.8399123549461365,False,False,True,plm_check_llm_yes
dbpedia_57645,metacritic_11106,dbpedia,metacritic,0.6870371699333191,False,False,True,plm_check_llm_yes
