entity_id,source,attribute,original_value,reason,knob,level
crossref-25204,crossref,title,Security enhancement on an RFID ownership transfer protocol based on cloud,clean_primary_floor,6,hard
crossref-25211,crossref,title,Quantitative social relations based on trust routing algorithm in opportunistic social network,clean_primary_floor,6,hard
crossref-25322,crossref,title,BOGO,clean_primary_floor,6,hard
crossref-25767,crossref,title,A PUF-based unified identity verification framework for secure IoT hardware via device authentication,clean_primary_floor,6,hard
crossref-26004,crossref,title,A review of the relations between logical argumentation and reasoning with maximal consistency,clean_primary_floor,6,hard
crossref-26076,crossref,title,A Novel Dictionary-Driven Mental Spelling Application Based on Code-Modulated Visual Evoked Potentials,clean_primary_floor,6,hard
crossref-26234,crossref,title,Evaluation of a decision support system for crop protection in apple orchards,clean_primary_floor,6,hard
crossref-26401,crossref,title,Analyzing compliance and application of usability guidelines and recommendations by web developers,clean_primary_floor,6,hard
crossref-26485,crossref,title,"<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline"" overflow=""scroll"" id=""d1e402"" altimg=""si49.gif""><mml:msub><mml:mrow><mml:mi mathvariant=""normal"">SSO</mml:mi></mml:mrow><mml:mrow><mml:mi mathvariant=""normal"">Maj</mml:mi></mml:mrow></mml:msub></mml:math>-SMOTE-<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline"" overflow=""scroll"" id=""d1e412"" altimg=""si50.gif""><mml:msub><mml:mrow><mml:mi mathvariant=""normal"">SSO</mml:mi></mml:mrow><mml:mrow><mml:mi mathvariant=""normal"">Min</mml:mi></mml:mrow></mml:msub></mml:math>: Three-step intelligent pruning of majority and minority samples for learning from imbalanced datasets",clean_primary_floor,6,hard
crossref-26720,crossref,title,Outstanding,clean_primary_floor,6,hard
crossref-26814,crossref,title,"Privacy, Anonymity, and Perceived Risk in Open Collaboration",clean_primary_floor,6,hard
crossref-26870,crossref,title,Digital Doctors and Robot Receptionists,clean_primary_floor,6,hard
crossref-27084,crossref,title,Are Drones Meditative?,clean_primary_floor,6,hard
crossref-27161,crossref,title,Sound Forest,clean_primary_floor,6,hard
crossref-27284,crossref,title,TabletInVR,clean_primary_floor,6,hard
crossref-27400,crossref,title,Mobility Modes Awareness from Trajectories Based on Clustering and a Convolutional Neural Network,clean_primary_floor,6,hard
crossref-27501,crossref,title,Towards understanding and detecting fake reviews in app stores,clean_primary_floor,6,hard
crossref-27848,crossref,title,"User-centered fall detection using supervised, on-line learning and transfer learning",clean_primary_floor,6,hard
crossref-27989,crossref,title,Rapid Mosaicking of Unmanned Aerial Vehicle (UAV) Images for Crop Growth Monitoring Using the SIFT Algorithm,clean_primary_floor,6,hard
crossref-27990,crossref,title,Adaptive gamma correction for contrast enhancement of remote sensing images,clean_primary_floor,6,hard
crossref-28164,crossref,title,Enhanced Monarchy Butterfly Optimization Technique for effective breast cancer diagnosis,clean_primary_floor,6,hard
crossref-28277,crossref,title,Accuracy and effectiveness of orthophotos obtained from low cost UASs video imagery for traffic accident scenes documentation,clean_primary_floor,6,hard
crossref-28383,crossref,title,Development of extrinsic functions for optimal synthesis and design—Application to distillation-based separation processes,clean_primary_floor,6,hard
crossref-28455,crossref,title,Integrated information in the thermodynamic limit,clean_primary_floor,6,hard
crossref-28654,crossref,title,"Uncertain environment, dynamic innovation capabilities and innovation strategies: A case study on Qihoo 360",clean_primary_floor,6,hard
crossref-28816,crossref,title,WellGAN,clean_primary_floor,6,hard
crossref-28818,crossref,title,A Modified Dragonfly Optimization Algorithm for Single- and Multiobjective Problems Using Brownian Motion,clean_primary_floor,6,hard
crossref-29025,crossref,title,Fabrication of a portable device for stress monitoring using wearable sensors and soft computing algorithms,clean_primary_floor,6,hard
crossref-29054,crossref,title,Analytic solution of uncertain autoregressive model based on principle of least squares,clean_primary_floor,6,hard
crossref-29151,crossref,title,Temporal pattern attention for multivariate time series forecasting,clean_primary_floor,6,hard
crossref-29177,crossref,title,Thought Disposal,clean_primary_floor,6,hard
crossref-29454,crossref,title,Adaptive anchor box mechanism to improve the accuracy in the object detection system,clean_primary_floor,6,hard
crossref-29466,crossref,title,Diversifying the Domestic,clean_primary_floor,6,hard
crossref-29572,crossref,title,Sensing is Believing,clean_primary_floor,6,hard
crossref-29652,crossref,title,Survey of combined hardware–software reliability prediction approaches from architectural and system failure viewpoint,clean_primary_floor,6,hard
crossref-29699,crossref,title,Data collection from underwater acoustic sensor networks based on optimization algorithms,clean_primary_floor,6,hard
crossref-30009,crossref,title,Integrated CS optimization and OLS for recurrent neural network in modeling microwave thermal process,clean_primary_floor,6,hard
crossref-30089,crossref,title,Implementing the FAIR Data Principles in precision oncology: review of supporting initiatives,clean_primary_floor,6,hard
crossref-30124,crossref,title,Fostering deeper learning in a flipped classroom: Effects of knowledge graphs versus concept maps,clean_primary_floor,6,hard
crossref-30238,crossref,title,NEMSI,clean_primary_floor,6,hard
crossref-30297,crossref,title,A distributed event-driven architectural model based on situational awareness applied on internet of things,clean_primary_floor,6,hard
crossref-30511,crossref,title,Research on virtual haptic disassembly platform considering disassembly process,clean_primary_floor,6,hard
crossref-30756,crossref,title,A coupled encoder–decoder network for joint face detection and landmark localization,clean_primary_floor,6,hard
crossref-30985,crossref,title,Tuning of reinforcement learning parameters applied to SOP using the Scott–Knott method,clean_primary_floor,6,hard
crossref-31168,crossref,title,Parametrization quantization with free boundaries for trimmed quad meshing,clean_primary_floor,6,hard
crossref-31236,crossref,title,"An a priori knee identification multi-objective evolutionary algorithm based on
            <i>α</i>
            -dominance",clean_primary_floor,6,hard
crossref-31342,crossref,title,On Rational Delegations in Liquid Democracy,clean_primary_floor,6,hard
crossref-31545,crossref,title,From Independent Prediction to Reordered Prediction: Integrating Relative Position and Global Label Information to Emotion Cause Identification,clean_primary_floor,6,hard
crossref-31630,crossref,title,Automated Rule Base Completion as Bayesian Concept Induction,clean_primary_floor,6,hard
crossref-32077,crossref,title,An Embodied Agent Learning Affordances With Intrinsic Motivations and Solving Extrinsic Tasks With Attention and One-Step Planning,clean_primary_floor,6,hard
crossref-32108,crossref,title,DeepLight,clean_primary_floor,6,hard
crossref-32433,crossref,title,Multi-Level Visual-Semantic Alignments with Relation-Wise Dual Attention Network for Image and Text Matching,clean_primary_floor,6,hard
crossref-32646,crossref,title,DUNet: A deformable network for retinal vessel segmentation,clean_primary_floor,6,hard
crossref-32748,crossref,title,Extraction of features from cross correlation in space and frequency domains for classification of skin lesions,clean_primary_floor,6,hard
crossref-32767,crossref,title,"What makes us accept lookism in the selfie era? A three-way interaction among the present, the constant, and the past",clean_primary_floor,6,hard
crossref-32870,crossref,title,How does collaboration affect researchers’ positions in co-authorship networks?,clean_primary_floor,6,hard
crossref-33019,crossref,title,CostPI,clean_primary_floor,6,hard
crossref-33083,crossref,title,A Novel Coarse-to-Fine Scheme for Remote Sensing Image Registration Based on SIFT and Phase Correlation,clean_primary_floor,6,hard
crossref-33933,crossref,title,Transdisciplinary design approach based on driver's workload monitoring,clean_primary_floor,6,hard
crossref-34043,crossref,title,Identification and analysis of behavioral phenotypes in autism spectrum disorder via unsupervised machine learning,clean_primary_floor,6,hard
crossref-34069,crossref,title,Advances on QoS‐aware web service selection and composition with nature‐inspired computing,clean_primary_floor,6,hard
crossref-34070,crossref,title,An evolutionary gravitational search-based feature selection,clean_primary_floor,6,hard
crossref-34096,crossref,title,Machine learning algorithms for wireless sensor networks: A survey,clean_primary_floor,6,hard
crossref-34256,crossref,title,Some regularization methods for a class of nonlinear fractional evolution equations,clean_primary_floor,6,hard
crossref-34339,crossref,title,Collision-free allocation of temporally constrained tasks in multi-robot systems,clean_primary_floor,6,hard
crossref-34370,crossref,title,Emotion and sentiment analysis from Twitter text,clean_primary_floor,6,hard
crossref-34593,crossref,title,A parallel computing-based Deep Attention model for named entity recognition,clean_primary_floor,6,hard
crossref-34851,crossref,title,Security and key management in IoT‐based wireless sensor networks: An authentication protocol using symmetric key,clean_primary_floor,6,hard
crossref-35227,crossref,title,Sampling-based robot motion planning,clean_primary_floor,6,hard
crossref-35375,crossref,title,AMBINET – AN ENVIRONMENT FOR AMBIENT-ORIENTED MODELING,clean_primary_floor,6,hard
crossref-35381,crossref,title,Combining error statistics with failure page in memory prediction offlining,cell_collision_with_prior_knob,6,hard
crossref-35445,crossref,title,On improving the lifespan of wireless sensor networks with fuzzy based clustering and machine learning based data reduction,clean_primary_floor,6,hard
crossref-35511,crossref,title,Network selection and data dissemination in heterogeneous software-defined vehicular network,clean_primary_floor,6,hard
crossref-35589,crossref,title,Optimization of q-space sampling for mean apparent propagator MRI metrics using a genetic algorithm,clean_primary_floor,6,hard
crossref-35704,crossref,title,What Does a Horgous Look Meaningful Nonsense Words Elicit Like? Drawings,cell_collision_with_prior_knob,6,hard
crossref-35711,crossref,title,"Effectiveness of virtual and augmented reality-enhanced exercise on physical activity, psychological outcomes, and physical performance: A systematic review and meta-analysis of randomized controlled trials",clean_primary_floor,6,hard
crossref-36148,crossref,title,Accumulative Display Updating for Intermittent Systems,clean_primary_floor,6,hard
crossref-36526,crossref,title,Engaging MOOC through gamification,clean_primary_floor,6,hard
crossref-36616,crossref,title,A Blockchain-Based Platform for Consent Management of Personal Data Processing in the IoT Ecosystem,clean_primary_floor,6,hard
crossref-36765,crossref,title,Booting the Booters,clean_primary_floor,6,hard
crossref-36850,crossref,title,"An evaluation of machine-learning for predicting phenotype: studies in yeast, rice, and wheat",clean_primary_floor,6,hard
crossref-36865,crossref,title,"From ideal to reality: segmentation, annotation, and recommendation, the vital trajectory of intelligent micro learning",clean_primary_floor,6,hard
crossref-37260,crossref,title,Asynchronous output feedback control for fuzzy Markovian jump systems via sliding mode,clean_primary_floor,6,hard
crossref-37507,crossref,title,What You Say and How You Say it: Joint Modeling of Topics and Discourse in Microblog Conversations,clean_primary_floor,6,hard
crossref-38357,crossref,title,U-Verse,clean_primary_floor,6,hard
crossref-38475,crossref,title,A deep spatio-temporal attention-based neural network for passenger flow prediction,clean_primary_floor,6,hard
crossref-38629,crossref,title,Power Allocation and User Assignment Scheme for beyond 5G Heterogeneous Networks,clean_primary_floor,6,hard
crossref-38850,crossref,title,"Does political efficacy equally predict news engagement across countries? A multilevel analysis of the relationship among internal political efficacy, media environment and news engagement",clean_primary_floor,6,hard
crossref-38914,crossref,title,Empirical assessment of road network resilience in natural hazards using crowdsourced traffic data,clean_primary_floor,6,hard
crossref-38934,crossref,title,“Mobile internet is worse than the internet; it can destroy our community”: Old Order Amish and Ultra-Orthodox Jewish women’s responses to cellphone and smartphone use,clean_primary_floor,6,hard
crossref-39145,crossref,title,Fuzzy rule based unsupervised sentiment analysis from social media posts,clean_primary_floor,6,hard
crossref-39358,crossref,title,A three-way cluster ensemble approach for large-scale data,clean_primary_floor,6,hard
crossref-39364,crossref,title,An effective refined artificial bee colony algorithm for numerical optimisation,clean_primary_floor,6,hard
crossref-39400,crossref,title,Minimal repair of failed components in coherent systems,clean_primary_floor,6,hard
crossref-39845,crossref,title,<b>An efficient approach based on multi-sources information to predict circRNA</b>–<b>disease associations using deep convolutional neural network</b>,clean_primary_floor,6,hard
crossref-39898,crossref,title,Part-Time Ride-Sharing,clean_primary_floor,6,hard
crossref-40118,crossref,title,A Reliability-Aware Vehicular Crowdsensing System for Pothole Profiling,clean_primary_floor,6,hard
crossref-40193,crossref,title,Social media prediction: a literature review,clean_primary_floor,6,hard
crossref-40246,crossref,title,"Sensitivity Analysis of Machine Learning Models for the Mass Appraisal of Real Estate. Case Study of Residential Units in Nicosia, Cyprus",clean_primary_floor,6,hard
crossref-40284,crossref,title,XAI—Explainable artificial intelligence,clean_primary_floor,6,hard
crossref-40315,crossref,title,Performance analysis of ACO‐based improved virtual machine allocation in cloud for IoT‐enabled healthcare,clean_primary_floor,6,hard
crossref-40412,crossref,title,The dynamics of motor through the formation of internal models,cell_collision_with_prior_knob,6,hard
crossref-40419,crossref,title,Adaptive Robust Unscented Kalman Filter for AUV Acoustic Navigation,clean_primary_floor,6,hard
crossref-40493,crossref,title,Convolutional Neural Network for Remote-Sensing Scene Classification: Transfer Learning Analysis,clean_primary_floor,6,hard
crossref-40495,crossref,title,Secure and Blockchain-Based Emergency Driven Message Protocol for 5G Enabled Vehicular Edge Computing,clean_primary_floor,6,hard
crossref-40700,crossref,title,An Edge Computing-enhanced Internet of Things Framework for Privacy-preserving in Smart City,clean_primary_floor,6,hard
crossref-40713,crossref,title,Non-Autoregressive Machine Translation with Latent Alignments,clean_primary_floor,6,hard
crossref-41334,crossref,title,Rethinking Self-Attention: Towards Interpretability in Neural Parsing,clean_primary_floor,6,hard
crossref-41452,crossref,title,Robotic arm controlling based on a spiking neural circuit and synaptic plasticity,clean_primary_floor,6,hard
crossref-41458,crossref,title,An algorithm for quaternion-based 3D rotation,clean_primary_floor,6,hard
crossref-41642,crossref,title,MOOCCube: A Large-scale Data Repository for NLP Applications in MOOCs,clean_primary_floor,6,hard
crossref-41920,crossref,title,BOS at SemEval-2020 Task 1: Word Sense Induction Lexical Substitution for Lexical Semantic Change Detection,cell_collision_with_prior_knob,6,hard
crossref-41936,crossref,title,A Simple and Effective Unified Encoder for Document-Level Machine Translation,clean_primary_floor,6,hard
crossref-41951,crossref,title,Solving large-scale many-objective optimization problems by covariance matrix adaptation evolution strategy with scalable small subpopulations,clean_primary_floor,6,hard
crossref-41976,crossref,title,What are the Goals of Distributional Semantics?,clean_primary_floor,6,hard
crossref-42037,crossref,title,Recollection versus Imagination: Exploring Human Memory and Cognition via Neural Language Models,clean_primary_floor,6,hard
crossref-42039,crossref,title,End-to-End Sequence Labeling via Convolutional Recurrent Neural Network with a Connectionist Temporal Classification Layer,clean_primary_floor,6,hard
crossref-42144,crossref,title,"Security and Privacy in Smart Grids: Challenges, Current Solutions and Future Opportunities",clean_primary_floor,6,hard
crossref-42348,crossref,title,Bus Routing Optimization Helps Boston Public Schools Design Better Policies,clean_primary_floor,6,hard
crossref-42404,crossref,title,Retinal vascular junction detection and classification via deep neural networks,clean_primary_floor,6,hard
crossref-42513,crossref,title,A secure multimedia steganography scheme using hybrid transform and support vector machine for cloud-based storage,clean_primary_floor,6,hard
crossref-43043,crossref,title,Reduced‐gate convolutional long short‐term memory using predictive coding for spatiotemporal prediction,clean_primary_floor,6,hard
crossref-43051,crossref,title,Regional Forest Volume Estimation by Expanding LiDAR Samples Using Multi-Sensor Satellite Data,clean_primary_floor,6,hard
crossref-43348,crossref,title,A new encryption scheme for multivariate quadratic systems,clean_primary_floor,6,hard
crossref-43364,crossref,title,Fixed-time event-triggered synchronization of a multilayer Kuramoto-oscillator network,clean_primary_floor,6,hard
crossref-43461,crossref,title,A two-stage dynamic influence model-achieving decision-making consensus within large scale groups operating with incomplete information,clean_primary_floor,6,hard
crossref-43624,crossref,title,varRhoTurbVOF: A new set of volume of fluid solvers for turbulent isothermal multiphase flows in OpenFOAM,clean_primary_floor,6,hard
crossref-43640,crossref,title,Modeling and simulation of CO2 emissions in roundabout intersection,clean_primary_floor,6,hard
crossref-43677,crossref,title,Carbon-constrained firm decisions: From business strategies to operations modeling,clean_primary_floor,6,hard
crossref-44111,crossref,title,Efficient resourceful mobile cloud architecture (mRARSA) for resource demanding applications,clean_primary_floor,6,hard
crossref-44307,crossref,title,Almost output regulation model reference adaptive control for switched systems: combined adaptive strategy,clean_primary_floor,6,hard
crossref-44719,crossref,title,Adaptive sliding mode control of robot based on fuzzy neural network,clean_primary_floor,6,hard
crossref-44721,crossref,title,A review of machine learning for big data analytics: bibliometric approach,clean_primary_floor,6,hard
crossref-44887,crossref,title,"Patterns and Antipatterns, Principles, and Pitfalls: Accountability and Transparency in Artificial Intelligence",clean_primary_floor,6,hard
crossref-44934,crossref,title,Does visual attention to the instructor in online video affect learning and learner perceptions? An eye-tracking analysis,clean_primary_floor,6,hard
crossref-45108,crossref,title,Learning chinese word embeddings from character structural information,clean_primary_floor,6,hard
crossref-45313,crossref,title,Automatic segmentation of 3D prostate MR images with iterative localization refinement,clean_primary_floor,6,hard
crossref-45832,crossref,title,Integrating Flash Cards with Narratives for Mobile of English Vocabulary,cell_collision_with_prior_knob,6,hard
crossref-46134,crossref,title,DeepMV,clean_primary_floor,6,hard
crossref-46244,crossref,title,A Set of Recommendations for Assessing Human–Machine Parity in Language Translation,clean_primary_floor,6,hard
crossref-46380,crossref,title,DM-SLAM: A Feature-Based SLAM System for Rigid Dynamic Scenes,clean_primary_floor,6,hard
crossref-46505,crossref,title,APPROACH TO THE SYNTHESIS OF NEURAL NETWORK STRUCTURE DURING CLASSIFICATION,clean_primary_floor,6,hard
crossref-46578,crossref,title,New Downscaling Approach Using ESA CCI SM Products for Obtaining High Resolution Surface Soil Moisture,clean_primary_floor,6,hard
crossref-46613,crossref,title,Wireless evacuation on m rays with k searchers,clean_primary_floor,6,hard
crossref-46847,crossref,title,A novel policy gradient algorithm with PSO-based parameter exploration for continuous control,clean_primary_floor,6,hard
crossref-46922,crossref,title,Discrete ZNN models of Adams-Bashforth (AB) type solving various future problems with motion control of mobile manipulator,clean_primary_floor,6,hard
crossref-47106,crossref,title,Game theoretical study on client-controlled cloud data deduplication,clean_primary_floor,6,hard
crossref-47322,crossref,title,RIS-GAN: Explore Residual and Illumination with Generative Adversarial Networks for Shadow Removal,clean_primary_floor,6,hard
crossref-47704,crossref,title,TeraChem Cloud: A High-Performance Computing Service for Scalable Distributed GPU-Accelerated Electronic Structure Calculations,clean_primary_floor,6,hard
crossref-47785,crossref,title,Novel and Robust Image Watermarking for Copyright Protection and Integrity Control,clean_primary_floor,6,hard
crossref-48214,crossref,title,Grey Wolf Optimizer-Based Approaches to Path Planning and Fuzzy Logic-based Tracking Control for Mobile Robots,clean_primary_floor,6,hard
crossref-48431,crossref,title,An Optimization-Based Locomotion Controller for Quadruped Robots Leveraging Cartesian Impedance Control,clean_primary_floor,6,hard
crossref-48535,crossref,title,PushPin,clean_primary_floor,6,hard
crossref-49170,crossref,title,Detecting community in attributed networks by dynamically exploring node attributes and topological structure,clean_primary_floor,6,hard
crossref-49422,crossref,title,Course video recommendation with multimodal information in online learning platforms: A deep learning framework,clean_primary_floor,6,hard
crossref-49585,crossref,title,Deep Learning Based Switching Filter for Impulsive Noise Removal in Color Images,clean_primary_floor,6,hard
crossref-49721,crossref,title,User Authentication Method Based on MKL for Keystroke and Mouse Behavioral Feature Fusion,clean_primary_floor,6,hard
crossref-49928,crossref,title,System‐of‐systems tools and techniques for the analysis of cyber‐physical systems,clean_primary_floor,6,hard
crossref-49939,crossref,title,Analysis of the spatiotemporal riding modes of dockless shared bicycles based on tensor decomposition,clean_primary_floor,6,hard
crossref-50110,crossref,title,Nonnegative matrix factorization for link prediction in directed complex networks using PageRank and asymmetric link clustering information,clean_primary_floor,6,hard
crossref-50524,crossref,title,ZMCintegral-v5: Support for Integrations with the scanning of large parameter space on multi-GPUs,clean_primary_floor,6,hard
crossref-50812,crossref,title,A novel machine learning framework for automated biomedical relation extraction from large-scale literature repositories,clean_primary_floor,6,hard
crossref-50878,crossref,title,Hierarchical graph attention networks for semi-supervised node classification,clean_primary_floor,6,hard
crossref-51233,crossref,title,PENGUIN,clean_primary_floor,6,hard
crossref-51271,crossref,title,Multilayer Convolutional Neural Network to Filter Low Quality Content from Quora,clean_primary_floor,6,hard
crossref-51311,crossref,title,Effectiveness of Multidimensional Controllers Designated to Steering of the Motions of Ship at Low Speed,clean_primary_floor,6,hard
crossref-51373,crossref,title,Simplified clustering and improved intercluster cooperation approach for wireless sensor network energy balanced routing,clean_primary_floor,6,hard
crossref-51498,crossref,title,Comparing formal for system design,cell_collision_with_prior_knob,6,hard
crossref-51502,crossref,title,SINVAD,clean_primary_floor,6,hard
crossref-51511,crossref,title,Sorry to Bother You Again,clean_primary_floor,6,hard
crossref-51548,crossref,title,Threat modeling,clean_primary_floor,6,hard
crossref-51601,crossref,title,Context-aware in-process crowdworker recommendation,clean_primary_floor,6,hard
crossref-51646,crossref,title,Robust principal component analysis for accurate outlier sample detection in RNA-Seq data,clean_primary_floor,6,hard
crossref-51806,crossref,title,Sequence labeling to detect stuttering events in read speech,clean_primary_floor,6,hard
crossref-51841,crossref,title,Pykat: Python package for modelling precision optical interferometers,clean_primary_floor,6,hard
crossref-51854,crossref,title,On the energy detection performance of multi‐antenna correlated receiver for vehicular communication using MGF approach,clean_primary_floor,6,hard
crossref-51990,crossref,title,A novel approach to evaluating the business potential of intellectual properties: A machine learning-based predictive analysis of patent lifetime,clean_primary_floor,6,hard
crossref-52030,crossref,title,ERRANT: Realistic emulation of radio access networks,clean_primary_floor,6,hard
crossref-52143,crossref,title,Application of wireless sensor network based improved immune gene algorithm in airport floating personnel positioning,clean_primary_floor,6,hard
crossref-52477,crossref,title,The Emerging Landscape of Explainable Automated Planning &amp; Decision Making,clean_primary_floor,6,hard
crossref-52529,crossref,title,Improving Hand Hygiene Process Compliance Through Process Monitoring in Healthcare,clean_primary_floor,6,hard
crossref-52609,crossref,title,"""All Rise for the AI Director""",clean_primary_floor,6,hard
crossref-53126,crossref,title,Game‐based learning: A review of tabletop exercises for cybersecurity incident response training,clean_primary_floor,6,hard
crossref-53158,crossref,title,"Gender Ambiguous, not Genderless",clean_primary_floor,6,hard
crossref-53331,crossref,title,Feature Transformation for Neural Ranking Models,clean_primary_floor,6,hard
crossref-53352,crossref,title,Symmetric Regularization based BERT for Pair-wise Semantic Reasoning,clean_primary_floor,6,hard
crossref-53409,crossref,title,Ink‐Based Additive Nanomanufacturing of Functional Materials for Human‐Integrated Smart Wearables,clean_primary_floor,6,hard
crossref-53442,crossref,title,GARG: Anonymous Recommendation of Point-of-Interest in Mobile Networks by Graph Convolution Network,clean_primary_floor,6,hard
crossref-53602,crossref,title,A smart approach for fire prediction under uncertain conditions using machine learning,clean_primary_floor,6,hard
crossref-53751,crossref,title,An integrated MILP model for optimal planning of multi-period onshore gas field gathering pipeline system,clean_primary_floor,6,hard
crossref-53901,crossref,title,Hfszeeman95—A program for computing weak and intermediate magnetic-field- and hyperfine-induced transition rates,clean_primary_floor,6,hard
crossref-54077,crossref,title,A closed-loop BMI system design based on the improved SJIT model and the network of Izhikevich neurons,clean_primary_floor,6,hard
crossref-54286,crossref,title,Evaluating stakeholder involvement in building a decision support tool for NHS health checks: co-producing the WorkHORSE study,clean_primary_floor,6,hard
crossref-54394,crossref,title,Classification of hepatocellular carcinoma and intrahepatic cholangiocarcinoma based on multi-phase CT scans,clean_primary_floor,6,hard
crossref-54487,crossref,title,A NARX Model Reference Adaptive Control Scheme: Improved Disturbance Rejection Fractional-Order PID Control of an Experimental Magnetic Levitation System,clean_primary_floor,6,hard
crossref-54523,crossref,title,Distributed Training and Inference of Deep Learning Models for Multi-Modal Land Cover Classification,clean_primary_floor,6,hard
crossref-54558,crossref,title,Multi-Source Deep Domain Adaptation with Weak Supervision for Time-Series Sensor Data,clean_primary_floor,6,hard
crossref-54608,crossref,title,AutoGrow: Automatic Layer Growing in Deep Convolutional Networks,clean_primary_floor,6,hard
crossref-54726,crossref,title,A Case Study on the Noncontact Inventory of the Oldest European Cast-iron Bridge Using Terrestrial Laser Scanning and Photogrammetric Techniques,clean_primary_floor,6,hard
crossref-54798,crossref,title,Challenges for the evaluation of digital health solutions—A call for innovative evidence generation approaches,clean_primary_floor,6,hard
crossref-54830,crossref,title,A Novel Target Detection Method of the Unmanned Surface Vehicle under All-Weather Conditions with an Improved YOLOV3,clean_primary_floor,6,hard
crossref-55316,crossref,title,Optimal early warning defense of N-version programming service against co-resident attacks in cloud system,clean_primary_floor,6,hard
crossref-55486,crossref,title,Blockchain for 5G and beyond A state of the art survey,cell_collision_with_prior_knob,6,hard
crossref-55685,crossref,title,Lightweight Driver Behavior Identification Model with Sparse Learning on In-Vehicle CAN-BUS Sensor Data,clean_primary_floor,6,hard
crossref-55688,crossref,title,VibroSense,clean_primary_floor,6,hard
crossref-55784,crossref,title,Defense against adversarial attacks in traffic sign images identification based on 5G,clean_primary_floor,6,hard
crossref-55948,crossref,title,The Impact of the Madden–Julian Oscillation on Cyclone Amphan (2020) and Southwest Monsoon Onset,clean_primary_floor,6,hard
crossref-56088,crossref,title,EXAM,clean_primary_floor,6,hard
crossref-56708,crossref,title,A new ensemble deep learning approach for exchange rates forecasting and trading,clean_primary_floor,6,hard
crossref-56804,crossref,title,Global sensitivity analysis of KINEROS2 hydrologic model parameters representing green infrastructure using the STAR-VARS framework,clean_primary_floor,6,hard
crossref-56842,crossref,title,"Robust <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si10.svg""><mml:mrow><mml:msub><mml:mrow><mml:mi>H</mml:mi></mml:mrow><mml:mrow><mml:mi>∞</mml:mi></mml:mrow></mml:msub></mml:mrow></mml:math> sliding mode control for nonlinear stochastic T-S fuzzy singular Markovian jump systems with time-varying delays",clean_primary_floor,6,hard
crossref-57224,crossref,title,Minimally Invasive Electrochemical Patch-Based Sensor System for Monitoring Glucose and Lactate in the Human Body—A Survey-Based Analysis of the End-User’s Perspective,clean_primary_floor,6,hard
crossref-57352,crossref,title,Sequential Attention Generative Adversarial Network for Interactive Image Editing,cell_collision_with_prior_knob,6,hard
crossref-57452,crossref,title,Single-Image Visibility Restoration: A Machine Learning Approach and Its 4K-Capable Hardware Accelerator,clean_primary_floor,6,hard
crossref-57527,crossref,title,Deep reinforcement learning based optimal channel selection for cognitive radio vehicular ad‐hoc network,clean_primary_floor,6,hard
crossref-57632,crossref,title,Deep Interaction Machine,clean_primary_floor,6,hard
crossref-57720,crossref,title,Error-Bounded Graph Anomaly Loss for GNNs,clean_primary_floor,6,hard
crossref-57939,crossref,title,Measuring Learning in a Cyber Security Exercise,clean_primary_floor,6,hard
crossref-58036,crossref,title,On Landing and Internal Web Pages,clean_primary_floor,6,hard
crossref-58154,crossref,title,InSpectre: Breaking and Fixing Microarchitectural Vulnerabilities by Formal Analysis,clean_primary_floor,6,hard
crossref-58207,crossref,title,Smartphones and psychological well-being in China: Examining direct and indirect relationships through social support and relationship satisfaction,clean_primary_floor,6,hard
crossref-58370,crossref,title,A coalition structure algorithm for large-scale collaborative pickup and delivery problem,clean_primary_floor,6,hard
crossref-58444,crossref,title,Examining the effects of developer familiarity on bug fixing,clean_primary_floor,6,hard
crossref-58483,crossref,title,Dynamic discovery of favorite locations in spatio-temporal social networks,clean_primary_floor,6,hard
crossref-58517,crossref,title,"Pre-train, Interact, Fine-tune: a novel interaction representation for text classification",clean_primary_floor,6,hard
crossref-58677,crossref,title,Moving Virtual Reality out of its Comfort Zone and Into the African Kalahari Desert Field: Experiences From Technological Co-Exploration With an Indigenous San Community in Namibia,clean_primary_floor,6,hard
crossref-58826,crossref,title,Online distributed stochastic learning algorithm for convex optimization in time-varying directed networks,clean_primary_floor,6,hard
crossref-58984,crossref,title,Reimagining City Configuration,clean_primary_floor,6,hard
crossref-59179,crossref,title,Edge-Computing Architectures for Internet of Things Applications: A Survey,clean_primary_floor,6,hard
crossref-59196,crossref,title,Dual‐tree complex wavelet transform and super‐resolution based video inpainting application to object removal and error concealment,clean_primary_floor,6,hard
crossref-59285,crossref,title,Effects of data count and image scaling on Deep Learning training,clean_primary_floor,6,hard
crossref-59709,crossref,title,Forecasting with time series imaging,clean_primary_floor,6,hard
crossref-59717,crossref,title,Type-1 fuzzy logic algorithm for low cost embedded systems,clean_primary_floor,6,hard
crossref-59826,crossref,title,ARTEMIS: Ab initio restructuring tool enabling the modelling of interface structures,clean_primary_floor,6,hard
crossref-59986,crossref,title,Anatomy-guided cascade network for optic disc and cup segmentation,cell_collision_with_prior_knob,6,hard
crossref-60119,crossref,title,The fractional Tikhonov regularization methods for identifying the initial value problem for a time-fractional diffusion equation,clean_primary_floor,6,hard
crossref-60554,crossref,title,Cybersecurity,clean_primary_floor,6,hard
